"time","norm_time","src_id","ui_id","tgt_len","user_id"
"88631","3545","2","ui2","16","22"
"54872","3048","3","ui2","17","22"
"54168","2579","4","ui2","18","22"
"44910","2041","5","ui2","21","22"
"165459","6618","6","ui2","27","22"
"208114","8004","7","ui2","24","22"
"139704","7761","8","ui2","21","22"
"57975","4141","9","ui2","15","22"
"137600","8600","10","ui2","17","22"
"154465","6715","11","ui2","28","22"
"174038","7566","12","ui2","21","22"
"47332","2366","13","ui2","18","22"
"384995","9390","14","ui1","32","22"
"91926","4838","15","ui1","18","22"
"84483","3673","16","ui1","13","22"
"262143","6096","17","ui1","34","22"
"87369","3120","18","ui1","25","22"
"141794","5251","19","ui1","25","22"
"50943","4245","20","ui1","12","22"
"116434","4851","21","ui1","17","22"
"59018","4215","22","ui1","11","22"
"58368","4169","23","ui1","12","22"
"198773","8642","24","ui1","20","22"
"93009","6643","25","ui1","10","22"
"61124","4074","26","ui1","14","22"
"104735","4553","0","ui2","18","23"
"197847","5652","1","ui2","24","23"
"115500","4620","2","ui2","19","23"
"85253","4736","3","ui2","16","23"
"79394","3780","4","ui2","17","23"
"27614","1255","5","ui2","21","23"
"239444","9577","6","ui2","25","23"
"183071","7041","7","ui2","23","23"
"58589","3254","8","ui2","15","23"
"80940","5781","9","ui2","14","23"
"113059","7066","10","ui2","15","23"
"224899","9778","11","ui2","28","23"
"152921","6648","12","ui2","21","23"
"103956","5197","13","ui2","18","23"
"552446","13474","14","ui1","28","23"
"258666","13614","15","ui1","16","23"
"281996","12260","16","ui1","15","23"
"589359","13706","17","ui1","32","23"
"261001","9321","18","ui1","24","23"
"539652","19987","19","ui1","23","23"
"83701","6975","20","ui1","8","23"
"493991","20582","21","ui1","20","23"
"143105","10221","22","ui1","11","23"
"174176","12441","23","ui1","13","23"
"268094","11656","24","ui1","18","23"
"185052","13218","25","ui1","12","23"
"198084","13205","26","ui1","14","23"
"97435","4236","0","ui2","19","24"
"88841","2538","1","ui2","24","24"
"153163","6126","2","ui2","19","24"
"88681","4926","3","ui2","17","24"
"68732","3272","4","ui2","17","24"
"43975","1998","5","ui2","20","24"
"222806","8912","6","ui2","27","24"
"173053","6655","7","ui2","25","24"
"84368","4687","8","ui2","16","24"
"170128","12152","9","ui2","14","24"
"121389","7586","10","ui2","23","24"
"254276","11055","11","ui2","33","24"
"127877","5559","12","ui2","24","24"
"104622","5231","13","ui2","21","24"
"381665","9308","14","ui1","29","24"
"103196","5431","15","ui1","17","24"
"241560","10502","16","ui1","16","24"
"334803","7786","17","ui1","35","24"
"150745","5383","18","ui1","22","24"
"219247","8120","19","ui1","26","24"
"56311","4692","20","ui1","9","24"
"178422","7434","21","ui1","16","24"
"67437","4816","22","ui1","12","24"
"46441","3317","23","ui1","14","24"
"179385","7799","24","ui1","21","24"
"185134","13223","25","ui1","12","24"
"150124","10008","26","ui1","14","24"
"136875","5951","0","ui2","18","33"
"3070","87","1","ui2","26","33"
"90846","3633","2","ui2","22","33"
"37568","2087","3","ui2","15","33"
"51442","2449","4","ui2","17","33"
"227564","10343","5","ui2","22","33"
"397681","15907","6","ui2","29","33"
"364021","14000","7","ui2","25","33"
"284034","15779","8","ui2","18","33"
"137972","9855","9","ui2","14","33"
"109128","6820","10","ui2","18","33"
"345993","15043","11","ui2","29","33"
"127796","5556","12","ui2","20","33"
"151623","7581","13","ui2","22","33"
"1513698","36919","14","ui1","26","33"
"209266","11014","15","ui1","13","33"
"418256","18185","16","ui1","14","33"
"785343","18263","17","ui1","35","33"
"314731","11240","18","ui1","25","33"
"587502","21759","19","ui1","29","33"
"144706","12058","20","ui1","9","33"
"271223","11300","21","ui1","18","33"
"181558","12968","22","ui1","12","33"
"168175","12012","23","ui1","10","33"
"472304","20534","24","ui1","19","33"
"204607","14614","25","ui1","11","33"
"677835","45189","26","ui1","16","33"
"67054","2915","0","ui2","18","34"
"98860","2824","1","ui2","24","34"
"107907","4316","2","ui2","19","34"
"46070","2559","3","ui2","14","34"
"80754","3845","4","ui2","17","34"
"99447","4520","5","ui2","20","34"
"154806","6192","6","ui2","25","34"
"167938","6459","7","ui2","22","34"
"62846","3491","8","ui2","16","34"
"118866","8490","9","ui2","16","34"
"166001","10375","10","ui2","21","34"
"146237","6358","11","ui2","27","34"
"36751","1597","12","ui2","21","34"
"59895","2994","13","ui2","17","34"
"227651","5552","14","ui1","29","34"
"51992","2736","15","ui1","18","34"
"39893","1734","16","ui1","14","34"
"109011","2535","17","ui1","34","34"
"96881","3460","18","ui1","21","34"
"105270","3898","19","ui1","27","34"
"25702","2141","20","ui1","9","34"
"76220","3175","21","ui1","15","34"
"40899","2921","22","ui1","12","34"
"60724","4337","23","ui1","12","34"
"73018","3174","24","ui1","17","34"
"40324","2880","25","ui1","8","34"
"100144","6676","26","ui1","12","34"
"125037","5436","0","ui2","18","38"
"381830","10909","1","ui2","25","38"
"178591","7143","2","ui2","18","38"
"81432","4524","3","ui2","15","38"
"45142","2149","4","ui2","17","38"
"65329","2969","5","ui2","21","38"
"417582","16703","6","ui2","29","38"
"291410","11208","7","ui2","22","38"
"79865","4436","8","ui2","15","38"
"135469","9676","9","ui2","15","38"
"99910","6244","10","ui2","17","38"
"214232","9314","11","ui2","29","38"
"207333","9014","12","ui2","20","38"
"158624","7931","13","ui2","19","38"
"518338","12642","14","ui1","28","38"
"120790","6357","15","ui1","18","38"
"383878","16690","16","ui1","16","38"
"646897","15044","17","ui1","32","38"
"395652","14130","18","ui1","25","38"
"191474","7091","19","ui1","27","38"
"114201","9516","20","ui1","9","38"
"465904","19412","21","ui1","19","38"
"125615","8972","22","ui1","11","38"
"167523","11965","23","ui1","13","38"
"299557","13024","24","ui1","19","38"
"203843","14560","25","ui1","9","38"
"134328","8955","26","ui1","15","38"
"258639","11245","0","ui2","15","40"
"299532","8558","1","ui2","22","40"
"142239","5689","2","ui2","14","40"
"149894","8327","3","ui2","20","40"
"80274","3822","4","ui2","19","40"
"143928","6542","5","ui2","16","40"
"262548","10501","6","ui2","22","40"
"294087","11311","7","ui2","23","40"
"137429","7634","8","ui2","18","40"
"191898","13707","9","ui2","13","40"
"245666","15354","10","ui2","21","40"
"229017","9957","11","ui2","28","40"
"254315","11057","12","ui2","26","40"
"109056","5452","13","ui2","19","40"
"360456","8791","14","ui1","43","40"
"165129","8691","15","ui1","17","40"
"137159","5963","16","ui1","18","40"
"358171","8329","17","ui1","40","40"
"124564","4448","18","ui1","23","40"
"252309","9344","19","ui1","27","40"
"74098","6174","20","ui1","12","40"
"109579","4565","21","ui1","20","40"
"107769","7697","22","ui1","15","40"
"59985","4284","23","ui1","15","40"
"138782","6034","24","ui1","19","40"
"205685","14691","25","ui1","11","40"
"144950","9663","26","ui1","19","40"
"102191","4443","0","ui2","18","43"
"109875","3139","1","ui2","23","43"
"96235","3849","2","ui2","17","43"
"115547","6419","3","ui2","16","43"
"59787","2847","4","ui2","18","43"
"42777","1944","5","ui2","21","43"
"196609","7864","6","ui2","22","43"
"174986","6730","7","ui2","27","43"
"121784","6765","8","ui2","16","43"
"80761","5768","9","ui2","12","43"
"129118","8069","10","ui2","18","43"
"200659","8724","11","ui2","26","43"
"101637","4419","12","ui2","21","43"
"74051","3702","13","ui2","16","43"
"239000","5829","14","ui1","33","43"
"88497","4657","15","ui1","18","43"
"84292","3664","16","ui1","15","43"
"243135","5654","17","ui1","33","43"
"75485","2695","18","ui1","23","43"
"188317","6974","19","ui1","24","43"
"94755","7896","20","ui1","9","43"
"68463","2852","21","ui1","19","43"
"58275","4162","22","ui1","12","43"
"77397","5528","23","ui1","12","43"
"113416","4931","24","ui1","21","43"
"164943","11781","25","ui1","11","43"
"93025","6201","26","ui1","15","43"
"100395","4365","0","ui2","16","45"
"146441","4184","1","ui2","24","45"
"67659","2706","2","ui2","19","45"
"87939","4885","3","ui2","18","45"
"51995","2475","4","ui2","17","45"
"94851","4311","5","ui2","17","45"
"263258","10530","6","ui2","33","45"
"213938","8228","7","ui2","21","45"
"191398","10633","8","ui2","16","45"
"69088","4934","9","ui2","15","45"
"151212","9450","10","ui2","17","45"
"196900","8560","11","ui2","33","45"
"90518","3935","12","ui2","21","45"
"87003","4350","13","ui2","18","45"
"248363","6057","14","ui1","31","45"
"57600","3031","15","ui1","16","45"
"107707","4682","16","ui1","12","45"
"364456","8475","17","ui1","37","45"
"102987","3678","18","ui1","25","45"
"210869","7809","19","ui1","32","45"
"48496","4041","20","ui1","9","45"
"123642","5151","21","ui1","12","45"
"114010","8143","22","ui1","15","45"
"75516","5394","23","ui1","14","45"
"126433","5497","24","ui1","22","45"
"127415","9101","25","ui1","18","45"
"82992","5532","26","ui1","14","45"
"165995","7217","0","ui2","23","49"
"188963","5398","1","ui2","34","49"
"104449","4177","2","ui2","28","49"
"139494","7749","3","ui2","22","49"
"80083","3813","4","ui2","22","49"
"233218","10600","5","ui2","28","49"
"238621","9544","6","ui2","45","49"
"186253","7163","7","ui2","27","49"
"107691","5982","8","ui2","22","49"
"111973","7998","9","ui2","16","49"
"124208","7763","10","ui2","19","49"
"167793","7295","11","ui2","33","49"
"225702","9813","12","ui2","27","49"
"87357","4367","13","ui2","17","49"
"394699","9626","14","ui1","41","49"
"84926","4469","15","ui1","17","49"
"211540","9197","16","ui1","17","49"
"276468","6429","17","ui1","39","49"
"221037","7894","18","ui1","28","49"
"172069","6372","19","ui1","28","49"
"45824","3818","20","ui1","11","49"
"243062","10127","21","ui1","19","49"
"104742","7481","22","ui1","17","49"
"76463","5461","23","ui1","16","49"
"164009","7130","24","ui1","22","49"
"149478","10677","25","ui1","15","49"
"78861","5257","26","ui1","17","49"
"81411","3539","0","ui2","18","50"
"97708","2791","1","ui2","22","50"
"117267","4690","2","ui2","20","50"
"186037","10335","3","ui2","16","50"
"46397","2209","4","ui2","17","50"
"99344","4515","5","ui2","20","50"
"253717","10148","6","ui2","25","50"
"143334","5512","7","ui2","22","50"
"96635","5368","8","ui2","15","50"
"92906","6636","9","ui2","14","50"
"131171","8198","10","ui2","17","50"
"170360","7406","11","ui2","26","50"
"96909","4213","12","ui2","20","50"
"198791","9939","13","ui2","20","50"
"197631","4820","14","ui1","25","50"
"38761","2040","15","ui1","16","50"
"75296","3273","16","ui1","13","50"
"228656","5317","17","ui1","29","50"
"85108","3039","18","ui1","19","50"
"218797","8103","19","ui1","28","50"
"28034","2336","20","ui1","9","50"
"93753","3906","21","ui1","15","50"
"77001","5500","22","ui1","12","50"
"60490","4320","23","ui1","15","50"
"106114","4613","24","ui1","20","50"
"87301","6235","25","ui1","11","50"
"63065","4204","26","ui1","14","50"
"1064483","46281","0","ui2","34","51"
"3594","102","1","ui2","26","51"
"933103","37324","2","ui2","25","51"
"771327","42851","3","ui2","19","51"
"440666","20984","4","ui2","23","51"
"286648","13029","5","ui2","22","51"
"1406313","56252","6","ui2","35","51"
"992364","38167","7","ui2","31","51"
"598034","33224","8","ui2","21","51"
"1473828","105273","9","ui2","20","51"
"577786","36111","10","ui2","34","51"
"1521853","66167","11","ui2","39","51"
"1045527","45457","12","ui2","24","51"
"550251","27512","13","ui2","20","51"
"1900306","46348","14","ui1","36","51"
"303654","15981","15","ui1","17","51"
"671794","29208","16","ui1","17","51"
"1553376","36125","17","ui1","41","51"
"755141","26969","18","ui1","28","51"
"712035","26371","19","ui1","39","51"
"101258","8438","20","ui1","11","51"
"629502","26229","21","ui1","20","51"
"398087","28434","22","ui1","14","51"
"249978","17855","23","ui1","16","51"
"586514","25500","24","ui1","24","51"
"405717","28979","25","ui1","17","51"
"707860","47190","26","ui1","16","51"
"100404","4365","0","ui1","12","55"
"191607","5474","1","ui1","23","55"
"100852","4034","2","ui1","14","55"
"201627","11201","3","ui1","18","55"
"97296","4633","4","ui1","15","55"
"97066","4412","5","ui1","16","55"
"149057","5962","6","ui1","19","55"
"116693","4488","7","ui1","20","55"
"125040","6946","8","ui1","18","55"
"69905","4993","9","ui1","10","55"
"88678","5542","10","ui1","16","55"
"129392","5625","11","ui1","23","55"
"181333","7884","12","ui1","17","55"
"76345","3817","13","ui1","16","55"
"141416","3449","14","ui2","32","55"
"71151","3744","15","ui2","14","55"
"64397","2799","16","ui2","13","55"
"123148","2863","17","ui2","39","55"
"83712","2989","18","ui2","30","55"
"60673","2247","19","ui2","27","55"
"32201","2683","20","ui2","11","55"
"55350","2306","21","ui2","19","55"
"40937","2924","22","ui2","14","55"
"39462","2818","23","ui2","12","55"
"82841","3601","24","ui2","21","55"
"48616","3472","25","ui2","10","55"
"19788","1319","26","ui2","15","55"
"234756","10206","0","ui1","17","56"
"226863","6481","1","ui1","24","56"
"141659","5666","2","ui1","21","56"
"280924","15606","3","ui1","18","56"
"81074","3860","4","ui1","18","56"
"138660","6302","5","ui1","20","56"
"465208","18608","6","ui1","28","56"
"520980","20037","7","ui1","30","56"
"294915","16384","8","ui1","18","56"
"175532","12538","9","ui1","18","56"
"324036","20252","10","ui1","18","56"
"443417","19279","11","ui1","30","56"
"369909","16083","12","ui1","21","56"
"112434","5621","13","ui1","18","56"
"815005","19878","14","ui2","37","56"
"118730","6248","15","ui2","18","56"
"345683","15029","16","ui2","17","56"
"476940","11091","17","ui2","35","56"
"179340","6405","18","ui2","25","56"
"847352","31383","19","ui2","25","56"
"178196","14849","20","ui2","10","56"
"272615","11358","21","ui2","20","56"
"78570","5612","22","ui2","14","56"
"107602","7685","23","ui2","13","56"
"302750","13163","24","ui2","18","56"
"220446","15746","25","ui2","11","56"
"221251","14750","26","ui2","15","56"
"448584","19503","0","ui1","20","59"
"303498","8671","1","ui1","24","59"
"144061","5762","2","ui1","19","59"
"227395","12633","3","ui1","18","59"
"121711","5795","4","ui1","19","59"
"234321","10650","5","ui1","21","59"
"438615","17544","6","ui1","40","59"
"353115","13581","7","ui1","23","59"
"315379","17521","8","ui1","17","59"
"139830","9987","9","ui1","15","59"
"235180","14698","10","ui1","15","59"
"297736","12945","11","ui1","25","59"
"270598","11765","12","ui1","21","59"
"139454","6972","13","ui1","20","59"
"697269","17006","14","ui2","30","59"
"111742","5881","15","ui2","18","59"
"120461","5237","16","ui2","13","59"
"293462","6824","17","ui2","38","59"
"272504","9732","18","ui2","25","59"
"153540","5686","19","ui2","35","59"
"47799","3983","20","ui2","10","59"
"86807","3616","21","ui2","18","59"
"113964","8140","22","ui2","20","59"
"58597","4185","23","ui2","12","59"
"148023","6435","24","ui2","24","59"
"161547","11539","25","ui2","10","59"
"158736","10582","26","ui2","15","59"
"160136","6962","0","ui1","20","61"
"312594","8931","1","ui1","25","61"
"123385","4935","2","ui1","21","61"
"214944","11941","3","ui1","19","61"
"194543","9263","4","ui1","18","61"
"119093","5413","5","ui1","20","61"
"305437","12217","6","ui1","32","61"
"199911","7688","7","ui1","29","61"
"201680","11204","8","ui1","21","61"
"62295","4449","9","ui1","13","61"
"166153","10384","10","ui1","19","61"
"198872","8646","11","ui1","29","61"
"132428","5757","12","ui1","21","61"
"104569","5228","13","ui1","23","61"
"520100","12685","14","ui2","34","61"
"92638","4875","15","ui2","19","61"
"101449","4410","16","ui2","13","61"
"244992","5697","17","ui2","36","61"
"230555","8234","18","ui2","28","61"
"136468","5054","19","ui2","31","61"
"42231","3519","20","ui2","11","61"
"107680","4486","21","ui2","20","61"
"94976","6784","22","ui2","16","61"
"55518","3965","23","ui2","12","61"
"183388","7973","24","ui2","25","61"
"196759","14054","25","ui2","13","61"
"101791","6786","26","ui2","15","61"
