srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,rank
English,German,12,en-de.test,12,A2JDNNDPLBBXNY,16,35,44,73,11
English,German,13,en-de.test,13,AWKERRATNH7PH,4,15,3,13,2
English,German,14,en-de.test,14,AWKERRATNH7PH,23,5,3,13,2
English,German,15,en-de.test,15,AWKERRATNH7PH,43,72,23,5,1
English,German,7,en-de.test,7,A1S5SA89Y5S2IY,26,54,25,53,11
English,German,8,en-de.test,8,A1S5SA89Y5S2IY,44,73,20,42,1
English,German,9,en-de.test,9,A1S5SA89Y5S2IY,46,76,44,73,2
English,German,7,en-de.test,7,AWKERRATNH7PH,20,42,16,35,2
English,German,8,en-de.test,8,AWKERRATNH7PH,31,60,17,4,2
English,German,9,en-de.test,9,AWKERRATNH7PH,46,76,4,15,11
English,German,7,en-de.test,7,AWKERRATNH7PH,43,72,23,5,11
English,German,8,en-de.test,8,AWKERRATNH7PH,4,15,26,54,11
English,German,9,en-de.test,9,AWKERRATNH7PH,4,15,3,13,2
English,German,25,en-de.test,25,A2W1973BT2VH3R,26,54,23,5,1
English,German,26,en-de.test,26,A2W1973BT2VH3R,44,73,14,3,1
English,German,27,en-de.test,27,A2W1973BT2VH3R,17,4,26,54,1
English,German,16,en-de.test,16,AWKERRATNH7PH,26,54,6,18,1
English,German,17,en-de.test,17,AWKERRATNH7PH,4,15,44,73,1
English,German,18,en-de.test,18,AWKERRATNH7PH,31,60,29,57,1
English,German,7,en-de.test,7,A2FYUHPVS4F48E,16,35,25,53,1
English,German,8,en-de.test,8,A2FYUHPVS4F48E,26,54,46,76,1
English,German,9,en-de.test,9,A2FYUHPVS4F48E,29,57,4,15,11
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,25,53,46,76,1
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,14,3,23,5,2
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,43,72,6,18,1
English,German,10,en-de.test,10,AWKERRATNH7PH,12,25,31,60,1
English,German,11,en-de.test,11,AWKERRATNH7PH,12,25,16,35,2
English,German,12,en-de.test,12,AWKERRATNH7PH,12,25,17,4,2
English,German,10,en-de.test,10,AWKERRATNH7PH,26,54,46,76,11
English,German,11,en-de.test,11,AWKERRATNH7PH,42,71,14,3,2
English,German,12,en-de.test,12,AWKERRATNH7PH,16,35,4,15,1
English,German,13,en-de.test,13,A1S5SA89Y5S2IY,17,4,29,57,2
English,German,14,en-de.test,14,A1S5SA89Y5S2IY,44,73,4,15,2
English,German,15,en-de.test,15,A1S5SA89Y5S2IY,3,13,4,15,2
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,43,72,29,57,11
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,31,60,25,53,1
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,16,35,29,57,1
English,German,25,en-de.test,25,A1S5SA89Y5S2IY,4,15,31,60,1
English,German,26,en-de.test,26,A1S5SA89Y5S2IY,23,5,12,25,11
English,German,27,en-de.test,27,A1S5SA89Y5S2IY,42,71,43,72,2
English,German,7,en-de.test,7,A2W1973BT2VH3R,23,5,44,73,2
English,German,8,en-de.test,8,A2W1973BT2VH3R,42,71,6,18,1
English,German,9,en-de.test,9,A2W1973BT2VH3R,14,3,26,54,1
English,German,7,en-de.test,7,AWKERRATNH7PH,23,5,44,73,2
English,German,8,en-de.test,8,AWKERRATNH7PH,42,71,6,18,1
English,German,9,en-de.test,9,AWKERRATNH7PH,14,3,26,54,1
English,German,19,en-de.test,19,A2JDNNDPLBBXNY,31,60,4,15,1
English,German,20,en-de.test,20,A2JDNNDPLBBXNY,3,13,29,57,1
English,German,21,en-de.test,21,A2JDNNDPLBBXNY,3,13,23,5,2
English,German,7,en-de.test,7,AWKERRATNH7PH,29,57,14,3,2
English,German,8,en-de.test,8,AWKERRATNH7PH,43,72,12,25,2
English,German,9,en-de.test,9,AWKERRATNH7PH,3,13,43,72,1
English,German,1,en-de.test,1,A2W1973BT2VH3R,29,57,14,3,2
English,German,2,en-de.test,2,A2W1973BT2VH3R,4,15,14,3,2
English,German,3,en-de.test,3,A2W1973BT2VH3R,46,76,25,53,1
English,German,16,en-de.test,16,AWKERRATNH7PH,4,15,6,18,1
English,German,17,en-de.test,17,AWKERRATNH7PH,42,71,12,25,1
English,German,18,en-de.test,18,AWKERRATNH7PH,6,18,20,42,2
English,German,25,en-de.test,25,A2JDNNDPLBBXNY,31,60,12,25,2
English,German,26,en-de.test,26,A2JDNNDPLBBXNY,16,35,44,73,2
English,German,27,en-de.test,27,A2JDNNDPLBBXNY,20,42,12,25,11
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,43,72,20,42,2
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,26,54,46,76,1
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,29,57,14,3,1
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,26,54,14,3,1
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,23,5,44,73,1
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,42,71,20,42,2
English,German,16,en-de.test,16,A2W1973BT2VH3R,42,71,12,25,2
English,German,17,en-de.test,17,A2W1973BT2VH3R,26,54,46,76,2
English,German,18,en-de.test,18,A2W1973BT2VH3R,43,72,3,13,1
English,German,10,en-de.test,10,A2JDNNDPLBBXNY,44,73,12,25,2
English,German,11,en-de.test,11,A2JDNNDPLBBXNY,43,72,23,5,2
English,German,12,en-de.test,12,A2JDNNDPLBBXNY,26,54,25,53,2
English,German,22,en-de.test,22,AWKERRATNH7PH,6,18,29,57,2
English,German,23,en-de.test,23,AWKERRATNH7PH,26,54,31,60,1
English,German,24,en-de.test,24,AWKERRATNH7PH,25,53,17,4,1
English,German,16,en-de.test,16,A2W1973BT2VH3R,26,54,6,18,1
English,German,17,en-de.test,17,A2W1973BT2VH3R,4,15,44,73,2
English,German,18,en-de.test,18,A2W1973BT2VH3R,29,57,42,71,1
English,German,22,en-de.test,22,AWKERRATNH7PH,26,54,25,53,1
English,German,23,en-de.test,23,AWKERRATNH7PH,12,25,42,71,2
English,German,24,en-de.test,24,AWKERRATNH7PH,44,73,26,54,1
English,German,7,en-de.test,7,A13URLLWAF81QB,25,53,42,71,1
English,German,8,en-de.test,8,A13URLLWAF81QB,23,5,46,76,2
English,German,9,en-de.test,9,A13URLLWAF81QB,23,5,20,42,1
English,German,22,en-de.test,22,AWKERRATNH7PH,12,25,42,71,2
English,German,23,en-de.test,23,AWKERRATNH7PH,29,57,12,25,1
English,German,24,en-de.test,24,AWKERRATNH7PH,17,4,23,5,1
English,German,13,en-de.test,13,AWKERRATNH7PH,25,53,20,42,11
English,German,14,en-de.test,14,AWKERRATNH7PH,6,18,44,73,2
English,German,15,en-de.test,15,AWKERRATNH7PH,17,4,25,53,1
English,German,22,en-de.test,22,A2JDNNDPLBBXNY,42,71,14,3,2
English,German,23,en-de.test,23,A2JDNNDPLBBXNY,23,5,43,72,1
English,German,24,en-de.test,24,A2JDNNDPLBBXNY,14,3,12,25,2
English,German,19,en-de.test,19,AWKERRATNH7PH,4,15,29,57,2
English,German,20,en-de.test,20,AWKERRATNH7PH,4,15,12,25,1
English,German,21,en-de.test,21,AWKERRATNH7PH,44,73,16,35,1
English,German,13,en-de.test,13,AWKERRATNH7PH,29,57,4,15,2
English,German,14,en-de.test,14,AWKERRATNH7PH,14,3,29,57,1
English,German,15,en-de.test,15,AWKERRATNH7PH,44,73,23,5,1
English,German,4,en-de.test,4,A2W1973BT2VH3R,25,53,17,4,2
English,German,5,en-de.test,5,A2W1973BT2VH3R,29,57,26,54,1
English,German,6,en-de.test,6,A2W1973BT2VH3R,44,73,17,4,1
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,46,76,31,60,2
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,31,60,17,4,1
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,20,42,44,73,2
English,German,22,en-de.test,22,AWKERRATNH7PH,42,71,31,60,2
English,German,23,en-de.test,23,AWKERRATNH7PH,42,71,17,4,1
English,German,24,en-de.test,24,AWKERRATNH7PH,16,35,6,18,1
English,German,10,en-de.test,10,AWKERRATNH7PH,17,4,29,57,1
English,German,11,en-de.test,11,AWKERRATNH7PH,12,25,42,71,11
English,German,12,en-de.test,12,AWKERRATNH7PH,20,42,44,73,2
English,German,13,en-de.test,13,A2JDNNDPLBBXNY,4,15,3,13,1
English,German,14,en-de.test,14,A2JDNNDPLBBXNY,26,54,16,35,2
English,German,15,en-de.test,15,A2JDNNDPLBBXNY,6,18,44,73,2
English,German,16,en-de.test,16,A2JDNNDPLBBXNY,26,54,6,18,1
English,German,17,en-de.test,17,A2JDNNDPLBBXNY,31,60,29,57,11
English,German,18,en-de.test,18,A2JDNNDPLBBXNY,42,71,44,73,2
English,German,25,en-de.test,25,A2W1973BT2VH3R,43,72,23,5,1
English,German,26,en-de.test,26,A2W1973BT2VH3R,16,35,17,4,2
English,German,27,en-de.test,27,A2W1973BT2VH3R,46,76,6,18,1
English,German,25,en-de.test,25,A1S5SA89Y5S2IY,43,72,23,5,1
English,German,26,en-de.test,26,A1S5SA89Y5S2IY,16,35,17,4,2
English,German,27,en-de.test,27,A1S5SA89Y5S2IY,46,76,6,18,1
English,German,19,en-de.test,19,AWKERRATNH7PH,14,3,20,42,2
English,German,20,en-de.test,20,AWKERRATNH7PH,14,3,26,54,2
English,German,21,en-de.test,21,AWKERRATNH7PH,23,5,12,25,1
English,German,4,en-de.test,4,AWKERRATNH7PH,31,60,17,4,2
English,German,5,en-de.test,5,AWKERRATNH7PH,17,4,3,13,2
English,German,6,en-de.test,6,AWKERRATNH7PH,44,73,16,35,2
English,German,10,en-de.test,10,AWKERRATNH7PH,17,4,14,3,1
English,German,11,en-de.test,11,AWKERRATNH7PH,14,3,12,25,2
English,German,12,en-de.test,12,AWKERRATNH7PH,12,25,44,73,2
English,German,25,en-de.test,25,AWKERRATNH7PH,23,5,44,73,2
English,German,26,en-de.test,26,AWKERRATNH7PH,17,4,43,72,1
English,German,27,en-de.test,27,AWKERRATNH7PH,20,42,44,73,2
English,German,16,en-de.test,16,AWKERRATNH7PH,46,76,3,13,1
English,German,17,en-de.test,17,AWKERRATNH7PH,6,18,20,42,2
English,German,18,en-de.test,18,AWKERRATNH7PH,6,18,43,72,2
English,German,25,en-de.test,25,A1S5SA89Y5S2IY,20,42,12,25,1
English,German,26,en-de.test,26,A1S5SA89Y5S2IY,14,3,44,73,2
English,German,27,en-de.test,27,A1S5SA89Y5S2IY,43,72,6,18,1
English,German,7,en-de.test,7,A2W1973BT2VH3R,26,54,25,53,2
English,German,8,en-de.test,8,A2W1973BT2VH3R,16,35,6,18,1
English,German,9,en-de.test,9,A2W1973BT2VH3R,17,4,44,73,11
English,German,10,en-de.test,10,A1S5SA89Y5S2IY,14,3,4,15,2
English,German,11,en-de.test,11,A1S5SA89Y5S2IY,14,3,23,5,1
English,German,12,en-de.test,12,A1S5SA89Y5S2IY,16,35,46,76,2
English,German,25,en-de.test,25,AWKERRATNH7PH,23,5,20,42,2
English,German,26,en-de.test,26,AWKERRATNH7PH,3,13,23,5,1
English,German,27,en-de.test,27,AWKERRATNH7PH,16,35,43,72,1
English,German,10,en-de.test,10,A2W1973BT2VH3R,17,4,46,76,1
English,German,11,en-de.test,11,A2W1973BT2VH3R,3,13,31,60,1
English,German,12,en-de.test,12,A2W1973BT2VH3R,17,4,26,54,1
English,German,1,en-de.test,1,A2W1973BT2VH3R,16,35,20,42,11
English,German,2,en-de.test,2,A2W1973BT2VH3R,12,25,29,57,2
English,German,3,en-de.test,3,A2W1973BT2VH3R,44,73,46,76,2
English,German,7,en-de.test,7,A1S5SA89Y5S2IY,23,5,14,3,2
English,German,8,en-de.test,8,A1S5SA89Y5S2IY,17,4,14,3,1
English,German,9,en-de.test,9,A1S5SA89Y5S2IY,4,15,29,57,11
English,German,7,en-de.test,7,A1S5SA89Y5S2IY,17,4,44,73,2
English,German,8,en-de.test,8,A1S5SA89Y5S2IY,31,60,25,53,2
English,German,9,en-de.test,9,A1S5SA89Y5S2IY,14,3,43,72,1
English,German,4,en-de.test,4,A2JDNNDPLBBXNY,25,53,3,13,1
English,German,5,en-de.test,5,A2JDNNDPLBBXNY,23,5,43,72,2
English,German,6,en-de.test,6,A2JDNNDPLBBXNY,16,35,31,60,2
English,German,25,en-de.test,25,A2W1973BT2VH3R,20,42,29,57,1
English,German,26,en-de.test,26,A2W1973BT2VH3R,14,3,31,60,2
English,German,27,en-de.test,27,A2W1973BT2VH3R,43,72,26,54,2
English,German,16,en-de.test,16,A2JDNNDPLBBXNY,20,42,17,4,2
English,German,17,en-de.test,17,A2JDNNDPLBBXNY,44,73,23,5,1
English,German,18,en-de.test,18,A2JDNNDPLBBXNY,31,60,42,71,1
English,German,1,en-de.test,1,AWKERRATNH7PH,44,73,17,4,2
English,German,2,en-de.test,2,AWKERRATNH7PH,17,4,42,71,1
English,German,3,en-de.test,3,AWKERRATNH7PH,26,54,23,5,1
English,German,1,en-de.test,1,A1WEVTHLD857JY,25,53,16,35,1
English,German,2,en-de.test,2,A1WEVTHLD857JY,31,60,26,54,1
English,German,3,en-de.test,3,A1WEVTHLD857JY,16,35,25,53,1
English,German,25,en-de.test,25,A2JDNNDPLBBXNY,44,73,42,71,1
English,German,26,en-de.test,26,A2JDNNDPLBBXNY,25,53,16,35,1
English,German,27,en-de.test,27,A2JDNNDPLBBXNY,23,5,25,53,2
English,German,4,en-de.test,4,AWKERRATNH7PH,16,35,42,71,11
English,German,5,en-de.test,5,AWKERRATNH7PH,42,71,46,76,2
English,German,6,en-de.test,6,AWKERRATNH7PH,25,53,20,42,1
English,German,13,en-de.test,13,A1S5SA89Y5S2IY,4,15,26,54,2
English,German,14,en-de.test,14,A1S5SA89Y5S2IY,31,60,17,4,1
English,German,15,en-de.test,15,A1S5SA89Y5S2IY,44,73,29,57,2
English,German,16,en-de.test,16,AWKERRATNH7PH,20,42,31,60,2
English,German,17,en-de.test,17,AWKERRATNH7PH,42,71,29,57,2
English,German,18,en-de.test,18,AWKERRATNH7PH,17,4,26,54,1
English,German,1,en-de.test,1,A2W1973BT2VH3R,20,42,4,15,1
English,German,2,en-de.test,2,A2W1973BT2VH3R,17,4,31,60,2
English,German,3,en-de.test,3,A2W1973BT2VH3R,20,42,4,15,1
English,German,19,en-de.test,19,A2W1973BT2VH3R,16,35,43,72,1
English,German,20,en-de.test,20,A2W1973BT2VH3R,4,15,14,3,2
English,German,21,en-de.test,21,A2W1973BT2VH3R,3,13,6,18,1
English,German,10,en-de.test,10,A2W1973BT2VH3R,14,3,20,42,2
English,German,11,en-de.test,11,A2W1973BT2VH3R,12,25,4,15,2
English,German,12,en-de.test,12,A2W1973BT2VH3R,6,18,12,25,2
English,German,10,en-de.test,10,A2W1973BT2VH3R,20,42,23,5,2
English,German,11,en-de.test,11,A2W1973BT2VH3R,29,57,3,13,1
English,German,12,en-de.test,12,A2W1973BT2VH3R,31,60,25,53,1
English,German,10,en-de.test,10,A1S5SA89Y5S2IY,44,73,42,71,2
English,German,11,en-de.test,11,A1S5SA89Y5S2IY,16,35,31,60,1
English,German,12,en-de.test,12,A1S5SA89Y5S2IY,43,72,12,25,1
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,42,71,17,4,1
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,31,60,26,54,2
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,42,71,31,60,2
English,German,1,en-de.test,1,A34AAN3GRHKJDZ,42,71,16,35,2
English,German,2,en-de.test,2,A34AAN3GRHKJDZ,4,15,17,4,2
English,German,3,en-de.test,3,A34AAN3GRHKJDZ,4,15,6,18,1
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,20,42,31,60,11
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,4,15,43,72,2
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,25,53,26,54,1
English,German,4,en-de.test,4,A34AAN3GRHKJDZ,20,42,31,60,2
English,German,5,en-de.test,5,A34AAN3GRHKJDZ,4,15,43,72,2
English,German,6,en-de.test,6,A34AAN3GRHKJDZ,25,53,26,54,1
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,17,4,6,18,1
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,26,54,31,60,2
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,4,15,6,18,1
English,German,10,en-de.test,10,A1CJKDBV4RU2K1,20,42,3,13,1
English,German,11,en-de.test,11,A1CJKDBV4RU2K1,16,35,3,13,2
English,German,12,en-de.test,12,A1CJKDBV4RU2K1,23,5,14,3,11
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,20,42,23,5,1
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,12,25,26,54,2
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,3,13,17,4,2
English,German,13,en-de.test,13,A1S5SA89Y5S2IY,12,25,46,76,2
English,German,14,en-de.test,14,A1S5SA89Y5S2IY,25,53,12,25,1
English,German,15,en-de.test,15,A1S5SA89Y5S2IY,4,15,23,5,2
English,German,13,en-de.test,13,A1S5SA89Y5S2IY,16,35,42,71,2
English,German,14,en-de.test,14,A1S5SA89Y5S2IY,44,73,23,5,2
English,German,15,en-de.test,15,A1S5SA89Y5S2IY,14,3,43,72,1
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,12,25,4,15,1
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,20,42,25,53,1
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,29,57,4,15,2
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,16,35,26,54,2
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,44,73,12,25,2
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,17,4,6,18,1
English,German,19,en-de.test,19,A1S5SA89Y5S2IY,12,25,23,5,2
English,German,20,en-de.test,20,A1S5SA89Y5S2IY,26,54,29,57,1
English,German,21,en-de.test,21,A1S5SA89Y5S2IY,3,13,14,3,2
English,German,25,en-de.test,25,A1S5SA89Y5S2IY,12,25,46,76,2
English,German,26,en-de.test,26,A1S5SA89Y5S2IY,16,35,25,53,2
English,German,27,en-de.test,27,A1S5SA89Y5S2IY,3,13,6,18,1
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,43,72,4,15,2
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,31,60,29,57,11
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,26,54,44,73,2
English,German,7,en-de.test,7,AZKHH3J4L5Q8T,12,25,43,72,2
English,German,8,en-de.test,8,AZKHH3J4L5Q8T,31,60,29,57,2
English,German,9,en-de.test,9,AZKHH3J4L5Q8T,3,13,20,42,11
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,26,54,6,18,1
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,4,15,44,73,2
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,31,60,29,57,2
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,20,42,3,13,1
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,3,13,6,18,1
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,42,71,16,35,2
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,46,76,12,25,2
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,20,42,29,57,2
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,17,4,23,5,2
English,German,10,en-de.test,10,A1S5SA89Y5S2IY,46,76,14,3,2
English,German,11,en-de.test,11,A1S5SA89Y5S2IY,46,76,31,60,1
English,German,12,en-de.test,12,A1S5SA89Y5S2IY,29,57,16,35,1
English,German,19,en-de.test,19,A1CJKDBV4RU2K1,25,53,4,15,1
English,German,20,en-de.test,20,A1CJKDBV4RU2K1,43,72,42,71,1
English,German,21,en-de.test,21,A1CJKDBV4RU2K1,25,53,44,73,2
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,4,15,26,54,2
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,14,3,44,73,1
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,31,60,20,42,1
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,12,25,46,76,1
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,14,3,29,57,1
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,4,15,6,18,1
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,46,76,23,5,2
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,26,54,6,18,1
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,44,73,4,15,1
English,German,19,en-de.test,19,A1S5SA89Y5S2IY,25,53,16,35,2
English,German,20,en-de.test,20,A1S5SA89Y5S2IY,23,5,31,60,2
English,German,21,en-de.test,21,A1S5SA89Y5S2IY,31,60,17,4,1
English,German,19,en-de.test,19,AZKHH3J4L5Q8T,25,53,16,35,2
English,German,20,en-de.test,20,AZKHH3J4L5Q8T,23,5,31,60,1
English,German,21,en-de.test,21,AZKHH3J4L5Q8T,31,60,17,4,1
English,German,1,en-de.test,1,A1S5SA89Y5S2IY,25,53,17,4,1
English,German,2,en-de.test,2,A1S5SA89Y5S2IY,42,71,44,73,1
English,German,3,en-de.test,3,A1S5SA89Y5S2IY,44,73,17,4,2
English,German,22,en-de.test,22,A1S5SA89Y5S2IY,12,25,16,35,2
English,German,23,en-de.test,23,A1S5SA89Y5S2IY,20,42,26,54,2
English,German,24,en-de.test,24,A1S5SA89Y5S2IY,4,15,17,4,1
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,25,53,16,35,2
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,26,54,43,72,2
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,20,42,29,57,1
English,German,25,en-de.test,25,A1S5SA89Y5S2IY,6,18,4,15,2
English,German,26,en-de.test,26,A1S5SA89Y5S2IY,25,53,4,15,2
English,German,27,en-de.test,27,A1S5SA89Y5S2IY,16,35,44,73,2
English,German,7,en-de.test,7,A1CJKDBV4RU2K1,43,72,23,5,11
English,German,8,en-de.test,8,A1CJKDBV4RU2K1,17,4,31,60,2
English,German,9,en-de.test,9,A1CJKDBV4RU2K1,25,53,6,18,1
English,German,13,en-de.test,13,AZKHH3J4L5Q8T,44,73,46,76,11
English,German,14,en-de.test,14,AZKHH3J4L5Q8T,31,60,42,71,1
English,German,15,en-de.test,15,AZKHH3J4L5Q8T,23,5,46,76,1
English,German,7,en-de.test,7,A1CJKDBV4RU2K1,29,57,14,3,11
English,German,8,en-de.test,8,A1CJKDBV4RU2K1,43,72,12,25,2
English,German,9,en-de.test,9,A1CJKDBV4RU2K1,3,13,43,72,1
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,23,5,29,57,1
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,43,72,16,35,1
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,29,57,31,60,2
English,German,13,en-de.test,13,A1CJKDBV4RU2K1,3,13,20,42,1
English,German,14,en-de.test,14,A1CJKDBV4RU2K1,6,18,31,60,2
English,German,15,en-de.test,15,A1CJKDBV4RU2K1,16,35,43,72,1
English,German,16,en-de.test,16,A1CJKDBV4RU2K1,26,54,14,3,1
English,German,17,en-de.test,17,A1CJKDBV4RU2K1,23,5,44,73,2
English,German,18,en-de.test,18,A1CJKDBV4RU2K1,42,71,20,42,1
English,German,10,en-de.test,10,A1S5SA89Y5S2IY,44,73,12,25,2
English,German,11,en-de.test,11,A1S5SA89Y5S2IY,43,72,23,5,2
English,German,12,en-de.test,12,A1S5SA89Y5S2IY,26,54,25,53,2
English,German,4,en-de.test,4,A1S5SA89Y5S2IY,17,4,26,54,2
English,German,5,en-de.test,5,A1S5SA89Y5S2IY,14,3,26,54,1
English,German,6,en-de.test,6,A1S5SA89Y5S2IY,12,25,16,35,2
English,German,16,en-de.test,16,A1I3CTS141X6F4,16,35,3,13,2
English,German,17,en-de.test,17,A1I3CTS141X6F4,20,42,31,60,1
English,German,18,en-de.test,18,A1I3CTS141X6F4,46,76,44,73,2
English,German,16,en-de.test,16,A1S5SA89Y5S2IY,16,35,25,53,2
English,German,17,en-de.test,17,A1S5SA89Y5S2IY,44,73,23,5,2
English,German,18,en-de.test,18,A1S5SA89Y5S2IY,3,13,20,42,2
English,German,4,en-de.test,4,A34AAN3GRHKJDZ,43,72,17,4,2
English,German,5,en-de.test,5,A34AAN3GRHKJDZ,4,15,42,71,1
English,German,6,en-de.test,6,A34AAN3GRHKJDZ,12,25,44,73,1
English,German,19,en-de.test,19,A1S5SA89Y5S2IY,12,25,29,57,2
English,German,20,en-de.test,20,A1S5SA89Y5S2IY,26,54,25,53,2
English,German,21,en-de.test,21,A1S5SA89Y5S2IY,4,15,46,76,1
English,German,22,en-de.test,22,AZKHH3J4L5Q8T,29,57,44,73,1
English,German,23,en-de.test,23,AZKHH3J4L5Q8T,3,13,44,73,2
English,German,24,en-de.test,24,AZKHH3J4L5Q8T,4,15,14,3,1
English,German,7,en-de.test,7,A34AAN3GRHKJDZ,25,53,42,71,1
